cgpa,iq,placement
5.88,108.4,1
9.13,128,1
6.26,67.9,0
5.82,89.5,1
7.13,96.9,1
9.21,121.8,1
5.09,75.5,0
6.86,129,0
7.48,102,1
7.03,98.6,0
7.38,97,1
6.28,93.5,0
6.4,115.7,0
6.85,84,1
5.87,105.2,0
6.96,94.2,1
6.61,88.6,0
6.53,138.8,1
7.32,106.3,1
5.18,109.2,0
6.77,117.1,1
9.32,78.7,1
5.91,126.3,1
8.29,62.4,1
7.05,88.5,1
6.4,93.1,1
5.68,108.7,1
7.14,103.3,1
8.45,97.5,1
6.61,99.8,0
6.92,85.3,0
8.01,77.5,0
7.34,110.9,1
5.43,110.4,1
7.1,123.8,0
8.51,88.1,1
6.96,110.4,1
4.26,95.7,0
7.39,117.9,1
6.8,115.3,1
5.17,103.2,0
5.32,94.9,0
7.98,114.4,1
6.27,109.7,1
6.09,89.7,0
6.96,80.1,0
6.36,95.7,0
7.1,122.7,1
6.8,117.2,1
5.8,83.3,0
6.49,82.5,1
7.44,119.1,1
7.04,83,1
6.92,107.6,1
8.94,90.8,1
7.73,124.3,1
7.85,88.4,0
6.83,117.2,1
7.22,102.8,1
6.57,103.8,0
7.78,70.4,0
6.89,67,0
7.22,96.7,0
7.16,103.7,0
6.98,83.1,1
9.94,83.7,1
6.33,108.4,0
6.32,108.4,0
7.69,97.9,1
6.4,111.7,1
6.71,82.4,1
5.91,94.7,0
7.49,124.7,1
7.5,101,1
6.68,101.9,1
7.71,134.6,1
5.14,79,0
6.29,111.9,1
6.83,125,1
5.83,95.1,1
5.25,112.9,1
6.69,85.3,1
7.69,89.7,1
8.28,105.8,1
6.45,112,0
7.73,116.8,1
7.64,123.5,1
8.22,99,1
6.65,117.9,1
5.2,94.9,0
7.07,113.5,1
5.99,103.1,1
6.28,106.7,1
6.7,106.4,0
6.66,75.9,0
7.14,83.1,0
7.7,101.5,0
6.63,74.7,0
7.4,112.5,0
7.01,113.1,1
7.94,104.9,1
6.81,83.2,0
6.92,120.7,1
6.63,130.6,0
6.84,102.2,0
6.22,107.7,0
6.12,103,1
7.78,108,1
5.92,98.2,0
6.68,99.5,0
8.02,113.6,1
6.65,135.2,1
7.83,79,0
6.41,98.4,0
5.95,82.3,1
5.41,123.9,1
8.31,91.2,1
5.86,78.4,0
7.75,109.6,1
6,126.2,0
8.32,110,0
9.21,103.1,1
5.31,106.1,1
5.92,121.2,1
7.77,86.9,0
7.51,98.3,1
7.78,93.2,1
6.43,82.5,0
8.99,95.1,1
7.12,116.6,0
5.78,108.5,1
6.75,109.7,0
5.8,102.2,0
8.59,107.8,1
6.34,88,0
7.49,95.4,0
6.53,102.9,0
6.38,104.2,0
5.09,104.8,0
7.6,97.9,1
8.3,94.3,1
6.08,145,1
5.45,113.6,1
7.8,106.2,1
5.35,96.5,0
8.22,93.2,1
6.1,98,0
5.9,104.4,1
7.25,71.8,0
5.96,76.5,0
6.29,90.4,0
7.35,103.1,0
4.57,96.4,1
8.64,122.2,0
7.04,77.8,0
5.71,88.7,0
5.98,122.8,1
7.99,102,0
7.6,113.3,1
8.39,130.8,1
6.32,89.6,0
7.3,98.5,0
7.43,95.9,0
7.7,70.7,0
8.13,95.3,1
6.28,113.2,1
6.89,108.1,1
6.39,109.3,0
6.95,94.4,1
7.7,90.2,1
5.35,119,1
8.11,92.5,1
5.86,104.4,1
6.69,102.5,0
8.24,121.9,1
7.33,114.6,1
7.34,80.6,0
5.82,82.2,0
5.96,108.7,1
7.94,99,1
6.41,93.2,1
6.51,115.2,1
7.96,102.8,1
5.95,100.8,1
7.27,111.7,1
7.04,94.4,0
7,123.5,1
6.48,88.2,0
6.42,109.9,0
5.92,121.5,0
7.48,79.3,0
6.33,94.8,1
7.97,117.1,1
6.78,117.4,0
5.94,97.4,1
6.76,89,1
6.59,114.3,1
8.01,117.8,1
6.63,82.5,0
6.72,81.9,1
8.41,103.4,1
7.51,109.4,0
8.66,95.5,1
8.26,110.2,1
6.11,89.3,1
7.99,68.3,0
8.53,93.6,1
8.53,100.9,1
7.99,95.9,1
7.97,82.6,0
6.7,72.8,1
6.16,92.3,0
6.65,113.5,1
5.34,118.8,1
8.34,117.8,1
6.72,87.8,0
8.29,82.7,1
5.77,107.4,0
8.08,109.5,1
6.51,106,1
5.72,69.8,0
8.63,87,1
8.11,99.6,1
7.21,107.3,1
7.03,111.5,1
7.44,102.2,0
7.19,105,1
6.21,101.3,0
6.59,110.3,1
8.96,104.7,1
9.67,101,1
8.56,96,1
7.48,101.2,0
6.66,107.3,0
6.2,104,0
6.27,105.7,0
6.45,120.1,1
9.15,104,1
8.81,90.3,1
7.75,113.3,0
6.04,79.5,0
7.89,83.8,1
6.76,105,0
4.85,107.7,1
7.29,81.3,1
6.16,94.3,1
6.19,90.9,0
6.75,92.7,1
6.5,114.2,1
6.97,110.6,1
6.92,99.7,0
5.12,91.8,1
8.52,79.8,0
6.02,121.3,0
6.05,108.9,0
6.67,89.4,0
6.89,110.8,1
8.46,98.9,1
7.27,95.7,1
7.57,106.5,1
7.27,88.9,0
7.23,94.8,1
7.31,101.8,1
5.07,92.5,0
6.75,110,1
8.16,128,1
10,88.7,1
5.8,75,1
7.42,70,1
6.43,97.7,0
9.05,90.1,1
5.65,103.1,0
7.62,102,1
5.59,76,0
6.68,72.8,0
6.97,104.4,1
8.07,102,1
5.92,93.6,1
7.66,75.1,0
7.02,107.1,0
7.27,119.1,1
7.96,104.2,0
5.72,87.3,0
7.81,100.7,1
6.43,79.5,0
8.1,115.9,1
7.33,101.2,1
6.79,73.5,0
6.41,95.5,1
7.82,106.9,1
8.26,95,0
6.47,95.9,0
5.87,81.6,0
7.69,108.5,1
5.55,90.3,1
5.69,67.7,0
5.94,94.4,0
6.58,114.7,1
5.66,94.2,0
5.06,126.1,1
5.86,106.4,1
7.64,105.1,1
5.73,98.1,0
6.66,99,0
8.95,96,1
6.95,95.5,0
7.34,108,1
6.05,86,0
9.16,83.9,0
6.46,83.2,0
6.77,130.7,1
8.32,108,1
6.82,104.6,1
7.05,84.1,0
6.72,109.4,0
6.73,98.3,0
7.37,103.2,1
7.55,85.4,1
6.36,102.4,1
6.23,93.6,0
6.39,88.5,0
5.6,111,0
5.41,76.9,0
7.3,108.5,1
7.94,110.3,1
7.87,86.8,0
4.62,87.7,0
6.75,96.7,1
5.9,104.2,0
7.14,97.7,0
6.58,106.5,1
7.59,126.4,1
6.98,92.4,1
5.1,74.3,0
6.03,112.4,0
7.01,125.2,1
7.09,105.9,1
5.59,83.7,0
5.46,98.1,0
7.06,83.2,0
5.6,109.6,1
5.33,79.7,0
6.55,95.5,0
6.51,84.9,1
6.12,101.9,1
6.3,94.5,0
7.01,102.7,1
6.28,100.3,0
7.07,85.2,1
6.62,109.4,1
7.17,99.3,1
7.88,85.2,1
7.84,133.6,1
8.29,107.1,1
7.84,97.7,1
7.24,121.2,1
6.57,127.6,1
6.61,97.8,1
6.12,105.2,0
7,85.2,0
7.7,97.8,1
6.27,97,1
6.96,102.8,1
6.32,105,0
7.21,108.4,1
6.45,103.6,1
6.26,81.8,0
6.32,85.9,1
7.5,91.8,0
6.9,95.8,1
6.57,115.8,1
7.26,82.6,0
6.59,94.6,0
8.13,114.3,1
6.03,95.5,0
6.81,106.9,1
5.6,97.9,1
6.65,103.9,0
5.32,96.6,0
7.75,110,1
7.77,76.8,1
7.78,94.6,1
7.03,104.4,1
6.12,108,0
6.2,122.4,0
8.53,94.1,1
8.44,122.2,1
7.12,90.1,0
6.48,119.9,0
8.37,112.3,1
6.31,86.3,0
7.23,104.6,0
8.35,99.2,1
6.16,109.4,0
7.83,96.7,1
7.52,95.4,1
6.96,120.5,1
6.01,98.5,0
6.28,112.4,0
7.29,96.6,0
5.58,125,1
7.13,89.8,0
7.54,90.8,0
7.99,122.9,1
5.6,93.3,0
8.32,124,1
8.7,113.4,1
7.41,97.7,0
5.96,72.8,0
6.67,99.7,0
6.95,101.5,1
7.27,117.5,1
7.02,123.8,1
7.28,89.7,1
6.91,112,1
7.27,111.5,1
6.54,116.1,1
6.66,107.5,1
6.42,70.9,1
8.92,97.7,1
8.46,82.7,1
7.56,97,1
8.33,114.7,0
7.8,104.6,1
7.18,117.2,1
5.49,105.1,1
6.74,80.5,0
6.66,62.2,1
5.87,102.2,1
5.51,96.8,1
7.49,85.3,1
7.32,74.5,1
5.83,89,0
6.25,97.1,0
8.16,110,1
6.12,102.8,0
7.17,124.1,0
6.81,84.5,0
7.51,113.2,1
6.14,100.7,1
7.09,110.4,1
7.17,93.5,1
7.23,116.1,1
7.08,104.4,1
7.34,89.8,0
9.19,99.8,1
9.56,96.4,1
6.36,107.3,1
4.68,82.3,0
7.6,99.6,1
7.19,105.9,0
8.06,100.5,0
7.28,120.2,0
7.06,111.6,1
8.13,99.9,1
8.27,103.3,1
5.61,104.4,0
6.18,106,1
6.89,72.6,0
7.1,95.5,1
6.77,77.7,0
7.43,119.2,1
8,99.1,1
8.72,97.1,1
7.58,113.5,0
6.15,106.3,1
6.85,83.1,0
6.92,98.9,0
7.51,95,1
7.39,73.8,1
9.05,89.6,1
6.54,97.2,0
7.38,98.3,1
9.35,77.8,1
6.41,117.3,1
7.15,98.5,1
6.06,100.6,1
7.08,106,1
6.22,88.2,0
8.05,106.8,1
7.15,94.5,1
6.06,86.6,0
7.84,108.6,0
7.18,122.4,1
7.95,110.9,0
5.85,113.8,0
7.37,92.2,0
7.77,76,1
6.58,122.4,1
5.74,130.8,0
6.96,123.1,0
8.23,95,1
8.13,82.7,1
6.57,84,1
5.72,74.7,0
6.57,98.4,1
6.53,124.1,1
7.45,97.9,0
6.89,104.5,1
6.25,120.6,1
8.1,93.9,1
7.14,130.5,1
7.44,129.9,1
5.28,98,0
4.58,91.3,0
5.56,110.5,0
6.52,94.8,0
7.58,82.7,0
4.66,119.2,1
8.59,118.2,1
7.17,102.3,0
8.36,81.1,1
6.11,81.6,0
7.5,101.6,1
7.09,92.5,1
7.82,94.9,1
6.77,115.3,1
7.47,111,1
8.1,120.7,1
6.35,85.1,1
7.24,94.9,0
5.11,111.4,0
7.7,106.7,1
8.95,123,1
5.76,106.3,0
6.91,127.7,0
7.88,108.1,1
7.03,115.9,1
7.17,95.1,0
6.61,100.2,0
6.57,113.7,1
6.91,124.2,1
7.04,110.9,0
5.82,98.8,1
6.93,120.7,1
8.57,67.1,1
6.58,78.7,0
5.76,110.2,1
6.85,100.2,0
6.29,109.1,0
5.66,101,1
7.14,108.6,1
6.29,87.8,0
6.38,108.6,1
7.15,114.9,0
5.47,118.3,1
5.26,130.2,0
7.67,103.7,1
5.07,104.1,0
6.02,77.2,0
5.2,92,0
6.51,97.1,1
7.43,115.8,1
7.11,90.8,1
9.39,111.9,1
8.09,100,1
6.07,97.3,1
5.8,103.7,0
9.71,94.1,1
8.06,93.6,0
7.59,74.4,1
7.07,96.3,0
7.27,92.8,1
5.52,92.3,0
7.16,106.3,1
7.07,109.9,1
6.1,103.5,1
6.46,114.9,0
8.52,108.6,1
6.87,95.6,0
9.07,93.1,1
5.26,104.7,0
6.48,108.6,1
5.45,121,0
5.79,117.9,0
6.17,91.9,0
7.32,98.5,1
7.27,110.1,1
6.32,116,1
4.77,114.1,1
8.48,99,1
6.71,81.2,0
5.88,85,0
7.27,104.1,1
7.2,105.1,1
6.68,83.5,0
7.15,100.7,1
5.84,109.5,0
7.76,82.7,0
6,116.6,1
6.39,94.3,1
7.65,118.9,1
8.2,92,0
8.59,84.6,1
8.06,93.1,0
6.68,98.6,0
5.46,94.2,0
8.41,96.8,1
8.37,105,1
6.33,97.4,0
7.92,99,1
6.67,74.4,1
8.5,105.9,1
6.49,98.7,0
8.98,124.2,1
7.79,85.9,1
8.8,72.9,1
6.54,109.3,1
7.41,105.2,1
6.03,84.9,1
7.84,77.1,0
7.9,123.1,1
9.4,121.2,1
7.48,62.7,0
7.72,93.1,0
6.53,125,0
7.54,92.9,1
6.62,92.6,0
7.12,95.8,0
7.17,83.2,0
6.65,74.4,0
7.06,115.8,1
6.62,72.4,0
6.62,103.7,1
8.08,113.3,1
7.18,78.2,1
7.35,86.1,1
5.54,118.2,0
7.42,108,1
7.53,90.7,1
6.6,118,1
9.09,118.1,1
4.71,104,0
7.78,86.5,1
7.71,93.8,1
7.54,104.3,1
7.18,97.2,0
7.55,114.1,1
7.87,77.1,1
6.27,77.6,0
7.3,102.7,1
6.82,92.6,0
5.91,90.6,0
7.72,73.5,0
6.44,100.3,1
5.5,99.2,0
6.46,109.8,0
6.2,101,1
8.03,98,1
7.15,117.7,1
8.38,80.3,1
6.33,108,1
7.87,74.9,0
9.84,87.4,1
7.36,81.8,0
7.86,111.7,1
7.69,99,0
5.58,99.8,0
7.59,83.4,0
7.31,95.5,1
6.74,88.5,0
6.12,105.8,0
7.69,85.1,1
6.03,119.9,1
9.13,74.9,0
7.11,87.9,1
5.78,125.2,1
6.49,93.5,0
6.72,80.3,1
9.41,103.3,1
6.12,92.9,0
6.88,87.5,1
6.46,83.6,1
7.5,141.5,1
6.48,96.2,1
5.86,71.1,0
6.8,122.4,1
6.7,109.2,1
6.41,88.5,0
6.46,86,1
8.18,110.1,0
6.68,96.3,1
5.87,71.1,0
6.54,126.8,1
7.05,93.5,0
5.66,122.4,0
8.63,119.2,1
7.87,85,0
8.43,115.5,1
7.39,90.2,1
4.91,72,0
8.54,93.6,1
6.14,106,1
6.22,93.1,0
7.16,95.4,1
8.38,117.2,1
8.05,101.6,0
7.91,87.4,1
6.69,110.5,0
6.67,103,0
7.35,62.2,0
6.87,106.4,1
7.89,105.9,0
7.83,100.3,0
7.59,113.4,1
4.47,89.9,0
7.13,105,0
6.89,76.5,0
7.17,106.1,1
6.25,129.3,1
5.68,85.1,0
7.46,88.6,0
6.64,89.3,1
7.57,101.9,0
6.33,84.1,0
8.42,106.3,0
8,112.7,1
7.3,108,1
6.79,73.5,0
7.85,114.9,1
7.39,114.1,1
7.24,112.5,1
8.04,105.6,1
8.43,103.3,1
5.75,115.5,0
5.95,128.9,1
6.22,85.7,0
5.5,116.2,1
6.94,98.7,1
7.6,98.1,1
6.98,77,0
6.47,95.7,0
8.13,85,1
7.14,93,0
7.34,83.5,0
8.15,93.3,1
6.88,93.9,1
9.06,101.5,1
6.55,75.8,0
9,78.3,1
6.03,105.4,0
7.52,88,1
6.36,116.1,1
8.12,103.4,0
6.52,109.1,0
7.29,121.2,1
6.35,95.4,1
7.94,91.4,1
6.34,113.1,1
8.68,107.6,1
6,97.2,1
5.65,120.9,1
7.95,96.8,1
6.41,100.5,1
6.99,100.3,1
6.68,86,0
5.69,101.2,0
6.92,121,1
8.26,106.7,1
8,100.5,1
7.23,97.6,1
8.11,105,1
5.94,111.2,0
6.67,109.1,0
7.4,95,0
6.87,104.9,0
6.75,107.2,0
5.8,84.9,0
4.92,102.5,0
7.82,67.6,1
7.24,107.2,0
7.9,109.9,1
6.56,111.2,1
6.29,94.1,1
7.01,104.6,0
7.85,121.4,1
6.77,121.2,1
7.8,99.6,1
5.99,102.1,1
6.84,116.7,1
6.93,77.5,0
8.23,95.2,1
7.21,120,1
8.75,114.6,1
5.65,105.5,1
7.13,77.4,1
7.18,99.3,0
7.62,91.2,0
6.19,105,0
8.68,87.9,1
7.01,84.6,1
5.91,69,0
6.98,118.3,1
6.69,94,0
9.78,102.4,1
8.05,100,1
7.05,84,1
6.89,81.1,0
7.95,84.9,1
8,89.2,1
4.09,105.5,0
7.64,88.1,1
7.03,126.2,1
5.69,115.4,1
7.88,112.1,1
9.25,98.2,1
7.56,122.7,0
8.1,96.7,1
8.8,99.5,1
6.17,102.5,0
5.14,110.5,1
7.66,109.6,1
6.75,92.9,0
5.63,92,0
6.92,109.6,1
7.73,110.7,1
6.85,94.1,0
6.21,76.2,0
6.78,96.9,0
6.98,109.4,0
5.07,127.1,1
6.86,82,0
5.66,93.6,0
7.66,94.2,0
5.44,120.3,0
8.01,99.5,1
6.59,86.4,0
6.46,108.4,1
7.29,93.9,1
6.13,81.6,0
7.28,86.6,0
6.27,126,0
6.44,105.8,0
7.41,101.6,1
5.86,96.3,0
5.74,104.4,1
7.25,104.2,0
6.97,104.4,1
7.17,101.7,0
7.33,113,1
7.06,100.3,0
7.61,85.3,0
7.1,90.8,1
4.99,70.3,0
5.25,130.4,1
8.93,112.9,1
7,87.5,0
7.95,95.8,1
6.65,90.4,0
6.94,123.1,0
6.55,78.7,0
9.47,101.7,1
7.25,98.4,1
6.47,112.4,1
5.35,98.4,0
8.97,73.6,0
6.84,96.2,0
7.74,85.4,1
7.86,101.2,1
6.54,121.5,0
7.67,73.9,1
6.4,88,1
6.01,91.7,0
8.16,94.3,1
6.84,111.1,1
7.52,97.4,1
7.41,106.2,0
7.64,90.6,1
5.44,103.4,1
6.41,111.7,0
6.68,89,0
6.17,111.7,1
7.43,100.8,1
8.19,115.7,1
8.35,97,1
6.66,105.7,1
7.29,99.4,1
7.45,98.6,0
7.62,103.9,1
6.12,108.1,1
8.82,81.3,1
7.93,121.5,0
7.95,72.1,1
8.2,89.7,1
7.53,98.6,1
5.97,106.2,0
6.86,123.6,1
5.35,72.1,0
7.42,92.4,1
6.83,68.1,0
6.96,100.5,0
8.2,104.1,1
6.54,123.9,1
6.75,101.8,0
7.02,115.7,1
5.16,108.8,0
6.73,93.5,1
4.51,78.9,0
6.41,104.1,1
7.86,77.6,1
7.45,119.4,1
6.41,97.6,0
7.04,117.9,1
5.93,92.8,0
7,104,1
9.93,103.1,1
8.85,99.3,1
7.05,93.5,1
7.16,105.9,0
6.02,86.1,0
6.2,81.9,0
7.36,118.6,1
6.48,110.9,1
7.9,101,1
8.57,125,1
7.33,96,0
7.1,119.8,1
5.32,102.6,0
7.75,84.6,0
5.86,127.7,1
6.58,114.9,1
7.96,98.2,1
8.03,110.9,1
6.53,93.9,0
6.59,112.4,1
6.3,64.1,0
5.8,84.7,0
6.37,114.7,0
5.39,96.3,0
7.68,103.1,0
7.39,79.8,0
7.56,127.7,1
6.05,117.9,1
5.8,97,0
7.05,93.9,0
7.06,115.4,0
6.85,129.7,1
6.71,114.3,0
8.71,132.6,1
7.43,86.2,0
8.97,87.7,1
8.27,82.2,1
8.7,106.6,1
5.93,102.6,0
7.59,97.7,1
6.57,112.1,0
5.34,118.5,0
8.5,77.1,1
6.71,91,0
5.94,112.3,0
6.59,93,1
6.2,88,1
6.31,115.3,0
6.78,80.7,0
8.73,95.5,0
6.33,104.9,1
8.66,91.4,1
7.85,111.7,1
7.4,91.5,0
7.75,121.1,0
7.01,98.1,1
8.29,110.1,1
7.57,111.2,1
5.34,90.6,0
7.3,69.2,0
7.78,105.4,0
6.71,101.1,1
7.13,108.3,1
6.39,96.6,0
5.62,93.5,1
5.45,130.1,0
5.46,77.9,0
7.67,111,1
4.51,91.4,0
6.33,95,0
6.23,95.2,0
6.72,87.9,1
5.14,108.6,0
7.4,120.9,1
5.73,107.1,0
8.13,101.6,1
6.38,85.2,0
6.9,107.8,1
7,132.3,1
7.24,94.3,1
7.04,94.4,1
6.57,91.6,0
7.34,92.7,1
7.47,60,1
6.23,106.1,1
7.43,87.3,0
8.19,75.8,1
7.71,111.3,1
7.93,83.8,1
7.17,94.9,1
6.06,122,1
6.19,78.9,1
7.32,77,0
7.94,104,1
9.79,117.2,1
7.98,76.4,1
5.83,106.1,0
6.23,108.7,0
9.28,69.1,0
6.79,112,0
7.05,113.1,0
6.04,95.3,0
8.57,118.8,1
7.5,117,0
6.23,101.5,0
6.01,93.2,1
7.31,85.4,0
7.04,99.4,0
7.83,108.5,1
7.55,95.1,0
6.74,67,0
6.46,119,1
6.84,102.9,1
6.45,94.3,0
6.87,112.9,0
7.02,122.9,1
6.1,60,0
7.63,106.5,1
6.63,78.6,0
6.16,107.5,0
6.65,101.9,1
7.24,109.5,0
7.08,92.5,0
7.42,71.9,0
7.9,93.2,1
8.3,106.1,1
7.29,115.2,1
5.93,82.4,0
6.73,115.4,1
6,90.3,0
8.7,105.4,1
8.99,92.4,1
7.65,102.7,0
7.86,113.4,0
7.25,81.6,0
7.37,89.8,0
5.4,102.8,1
6.93,136,1
6.12,87.1,1
7.28,130.6,1
6.94,130.1,1
8.95,98.5,1
7.92,95.5,0
7.28,89.6,1
6.73,99,1
8.68,78.9,0
6.97,98.9,1
7.33,122.5,1
7.04,90.8,1
6.6,96.4,1
7.04,74.5,0
5.04,105.6,0
5.45,104,0
7.35,101,0
8.57,96.7,1
7.35,95.6,1
6.28,107.5,1
5.56,99.6,0
7.78,104.7,1
6.43,103.2,1
7.64,116.9,1
7.39,110.2,1
7.48,102.9,1
7.03,122.8,1
7.38,106.3,0
6.88,119.6,1
6.36,109.1,0
6.04,72.4,0
4.61,119.6,1
6.82,102,1
8.52,99.2,1
7.73,104.2,1
7.23,94.8,1
6.27,103.4,1
8,91.1,0
6.88,119.1,0
8.57,98.3,1
6.02,94.3,0
6.25,86.1,0
6.15,104,0
5.52,102.8,1
6.06,105.8,0
7.1,84.6,1
6.29,76,0
4,109.4,1
8.07,122.3,1
5.32,84.6,0
7.59,123.8,1
7.03,104.3,0
9.12,99.9,1
8,94,1
6.5,79.2,0
6.3,114.8,0
8.5,88.4,1
5.52,88.3,0
7.19,114.9,0
6.87,71.8,0
6.66,77.1,1
7.35,99.7,0
7.19,104.4,1
7.46,107.3,1
7.14,95.5,1
7.42,138,0
7.09,96.6,0
6.34,96.5,1
7,88,1
6.29,101.9,0
6.22,109.2,1
6.66,118.1,0
6.88,77.7,0
7.04,96.3,0
7.92,106.7,1
6.5,108.8,0
7.2,100.1,1
7.12,108.1,1
6.39,87.9,1
7.07,123.4,1
8,114.9,1
7.19,79.8,0
7.23,83.9,0
6.29,84.3,0
8.97,110.2,0
6.35,80.7,0
5.33,95,0
7.86,106.8,1
6.89,99,0
6.7,103.9,1
6.45,84,0
8.87,108.9,1
7.35,90.8,0
7.55,95.1,0
7.16,103.6,1
7.27,101.5,0
8.4,100.4,1
6.75,88.7,1
5.54,95.5,1
7.87,100,0
7.5,79.4,1
7.11,93.1,0
7.47,105.8,1
6.63,80.8,0
7.02,117.3,0
6.87,119,1
6.41,81.3,0
8.19,120.4,1
5.59,97.8,0
9.36,106.3,1
7.88,92.6,1
5.22,113.8,0
6.78,106.1,1
6.83,87.8,0
7.39,82.5,1
6.01,78.1,0
7.03,102.8,1
6.88,108.6,0
6.26,109.8,1
6.12,98.2,0
7.92,82.6,1
5.3,89.8,0
7.48,117.3,0
7.8,92.7,1
6.78,102.2,1
7.05,83.9,0
8.16,105,1
6.3,93.1,1
6.4,115.7,1
6.5,111.6,1
8.17,92.6,1
8.29,98.1,0
5.6,91.7,0
8.01,78.7,0
7.82,87.1,0
8.55,103,1
7.39,104.9,1
6.96,102.2,1
8.15,95.5,1
7.7,114,1
9.24,101,1
7.96,110.5,1
7.15,73.4,0
5.83,60,0
6.42,104.3,0
5.56,78.6,0
6.78,96.8,0
7.93,95.5,0
7,123.8,1
8.02,106,1
7.34,102.5,1
6.6,112.6,0
7.09,105.5,0
7.47,93.1,0
7.14,116.1,1
7.15,83.4,0
6.23,104.8,1
6.57,76.8,1
9.26,103.1,1
8.23,102.9,1
5.53,125.1,0
4.63,76.5,0
7.08,91,0
7.89,112.3,1
6.48,105,1
8.02,102.7,1
7.06,85.7,1
6.84,91.1,0
7.76,118.7,1
6.47,99.2,0
6.71,105.6,1
7.67,98.3,1
6.97,82.3,0
8.91,114,1
7.69,107.5,0
7.63,134.6,1
6.95,84.8,1
7.87,112.3,1
6.68,80.3,0
7.28,102.4,0
6.08,114.6,1
8.04,68.9,0
7.29,96.9,1
8.98,91.6,1
9.39,89.5,0
7.76,105.8,1
7.07,116.8,0
6.05,98,0
7.9,103.1,1
7.21,101.7,0
7.54,100,1
8.73,83.7,1
6.18,116.6,1
6.08,104.4,0
6.76,105.9,0
7.82,87.9,0
7.55,93.1,1
6.1,97.4,1
7.76,77,0
5.8,74.7,0
6.16,91,0
6.88,107.8,1
6.45,90.2,1
7.89,84.7,1
7.29,87.8,1
8.77,93.2,0
6.75,94.7,0
6.88,132.5,1
8.21,115.8,1
6.91,115.4,1
8.49,117.5,1
7.54,85,1
4.65,81.7,0
8.18,83.4,1
7.91,120,1
7.95,91.8,0
5.09,81.2,0
6.34,93.5,1
6.41,96.4,0
6.16,104,0
8.74,103.8,1
6.99,87.6,0
6.96,110.3,1
7.55,90.4,1
7.57,97.7,1
4,110.3,0
6.35,90.4,1
5.59,91.5,0
7.4,108.9,0
6.71,87.1,1
7.02,94.2,0
4.92,108.3,0
6.69,130.8,1
8.12,109.1,1
8.41,107.1,1
7.72,108,1
5.66,83.9,1
8.26,101.7,1
7.72,99.6,1
6.88,104.8,0
4.97,101.7,0
7.95,105.7,1
6.41,95.3,0
7.35,100.9,1
7.07,81.6,0
8.54,95.2,1
6.87,120.9,1
6.98,104.8,0
8.58,99.7,1
6.34,128.4,1
7.81,79.6,0
6.8,83.4,1
6,125.7,0
7,100.7,1
7.69,96.4,0
8.35,82,1
8.47,106.7,1
6.71,108.2,0
6.01,83.6,0
6.68,97.9,1
5.82,95,0
6.78,103.8,0
6.66,83.2,0
7.73,118.8,1
4.79,113.7,1
6.27,94.6,0
6.27,96.8,1
8.19,98,1
5.89,88.3,1
7.23,93.3,1
6.87,95.9,1
8.04,124.2,1
7.6,114.2,1
7.12,114,1
6.45,105.5,1
5.15,83.2,0
7.25,99.4,0
7.53,114.6,1
5.43,81.1,0
5.77,109.5,0
7.25,134.8,1
7.34,115.9,1
6.01,121.2,0
6.43,103.3,0
5.16,114.5,0
8.38,89.2,1
5.7,111.9,1
7.54,109.8,1
6.97,104.3,1
8.29,119.7,1
6.21,91.9,0
7.06,97.2,0
5.3,101.4,0
5.06,84.6,0
7.6,103.4,0
5.21,74.2,0
6.77,115.7,1
8.01,100.7,1
7.75,92.2,1
6.34,87.5,1
5.41,96.5,1
7.51,110.3,1
8.34,108.2,1
6.34,89.4,0
6.2,87.3,0
6.48,109.9,1
7.57,89.2,1
8.23,100.9,1
5.76,101.9,1
5.5,104.7,0
9.34,112.9,1
6.82,81.1,0
7.25,71.3,1
6.31,91.5,0
7.49,127,1
7.96,130.3,1
7.3,127.5,0
8.74,97.1,1
6.67,73.3,0
6.74,64.9,0
7.23,90.8,0
7.46,97,1
7.23,119.5,0
5.72,113,0
7.31,103.4,1
6.63,86.7,1
6.42,85.6,0
7.03,103.8,1
6.04,110.5,0
5.86,105.9,0
4.38,84.5,0
8.75,109.8,1
7.56,106.4,1
6.88,83.9,1
6.33,88.2,1
4.12,110.3,0
6.27,96.5,1
7.72,123.8,1
7.94,107.5,1
7.64,92.7,0
7.16,99.8,1
8.3,101,1
6.67,89.1,0
8.09,86.3,0
6.62,110.5,1
6.12,112.7,1
5.99,109.1,1
5.94,122.7,1
7.66,91.9,0
6.26,125.1,1
5.97,86.5,0
7.71,84.8,1
7.33,73.6,0
7.96,93.3,1
7.51,92.4,0
6.25,107.9,0
7.08,103.7,0
7.13,82.1,1
6.08,94.1,0
5.9,94.4,0
6.32,73.4,0
9.04,85.3,1
6.59,88.4,1
8.23,121.5,1
6.53,102.9,1
7.89,109.9,1
7.9,77.5,0
7.95,117.9,1
7.39,119.5,1
8.38,70,1
7.38,89.4,1
8.71,107.4,1
5.38,109.7,0
